"ID_t2ce","Date_time","FlagName","GearGrpCode","YearC","TimePeriodID","Cod_qdd","GeoStrata","Lat","Lon","Eff1","kg","areas","SST_mean","Chlor_a","porc_juvenis","porc_adultos","kg_juvenis","kg_adultos"
75634,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_214","5x5",-35,10,88564,8044,"area 8",19.0267390483482,0.186493267829285,55.6393842264458,44.3606157735542,4475.6320671753,3568.3679328247
75635,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_146","5x5",0,-10,261800,0,"area 2",28.0354862480357,0.178017346095569,7.58000391057811,92.4199960894219,0,0
75636,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_131","5x5",0,-15,337859,341,"area 2",28.170579111875,0.156216615348529,7.58000391057811,92.4199960894219,25.8478133350714,315.152186664929
75637,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_116","5x5",0,-20,77737,438,"area 1",28.1768782066964,0.142682030048188,16.5059645219111,83.4940354780889,72.2961246059707,365.703875394029
75638,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_175","5x5",-5,0,263966,0,"area 4",27.912892488125,0.239032521702096,37.9106085083468,62.0893914916532,0,0
75639,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_160","5x5",-5,-5,570839,509,"area 4",27.631189819375,0.098987248234893,37.9106085083468,62.0893914916532,192.964997307485,316.035002692515
75640,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_145","5x5",-5,-10,1037859,1635,"area 4",27.6153469655357,0.0998745136872885,37.9106085083468,62.0893914916532,619.83844911147,1015.16155088853
75641,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_130","5x5",-5,-15,2207664,3465,"area 3",27.6312665996429,0.0895925618710404,3.94087171960801,96.059128280392,136.551205084418,3328.44879491558
75642,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_115","5x5",-5,-20,681484,1238,"area 3",27.989211235625,0.0850993645722528,3.94087171960801,96.059128280392,48.7879918887472,1189.21200811125
75643,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_174","5x5",-10,0,27251,0,"area 4",25.5229666453571,0.0856804690642155,37.9106085083468,62.0893914916532,0,0
75644,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_99","5x5",-10,-25,108029,18662,"area 3",27.5960246308036,0.0428511386066675,3.94087171960801,96.059128280392,735.445480313247,17926.5545196868
75645,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_113","5x5",-15,-20,9246,2798,"area 3",26.0950639422321,0.0367622169217796,3.94087171960801,96.059128280392,110.265590714632,2687.73440928537
75646,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_98","5x5",-15,-25,157178,54501,"area 3",27.218412146875,0.0344599371914019,3.94087171960801,96.059128280392,2147.81449590356,52353.1855040964
75647,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_83","5x5",-15,-30,9586,2182,"area 3",28.0712933903571,0.0460126723822295,3.94087171960801,96.059128280392,85.9898209218468,2096.01017907815
75648,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_82","5x5",-20,-30,399270,154316,"area 3",27.9445541076786,0.0536152180480874,3.94087171960801,96.059128280392,6081.3956028303,148234.60439717
75649,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_67","5x5",-20,-35,197080,96173,"area 3",27.9797817757143,0.0646078535963761,3.94087171960801,96.059128280392,3790.05455889861,92382.9454411014
75650,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_66","5x5",-25,-35,24964,6934,"area 5",26.89549249875,0.0679564005523926,28.4065309789708,71.5934690210292,1969.70885808184,4964.29114191816
75651,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_169","5x5",-35,0,127737,31781,"area 8",18.9530827971429,0.202960955821392,55.6393842264458,44.3606157735542,17682.7527010067,14098.2472989933
75652,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_154","5x5",-35,-5,94891,36645,"area 8",19.1963863746429,0.219095632505293,55.6393842264458,44.3606157735542,20389.052349781,16255.947650219
75653,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_109","5x5",-35,-20,145956,31328,"area 7",18.5206533514286,0.220949538522502,47.2553450043671,52.7446549956329,14804.1544829681,16523.8455170319
75654,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_132","5x5",0,-15,163504,0,"area 2",29.4435263832589,0.162867315944936,7.58000391057811,92.4199960894219,0,0
75655,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_117","5x5",0,-20,30414,0,"area 1",28.8564873375,0.163895045876173,16.5059645219111,83.4940354780889,0,0
75656,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_102","5x5",0,-25,133333,0,"area 1",28.4293333352679,0.146492640634311,16.5059645219111,83.4940354780889,0,0
75657,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_87","5x5",0,-30,88564,0,"area 1",28.0099650277902,0.132223495104671,16.5059645219111,83.4940354780889,0,0
75658,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_57","5x5",0,-40,54745,0,"area 1",27.5938980785714,0.101666243361931,16.5059645219111,83.4940354780889,0,0
75659,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_118","5x5",5,-20,129440,0,"area 1",27.6646460598214,0.199453257864548,16.5059645219111,83.4940354780889,0,0
75660,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_103","5x5",5,-25,364964,0,"area 1",26.99894875375,0.152872800013285,16.5059645219111,83.4940354780889,0,0
75661,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_88","5x5",5,-30,39416,109,"area 1",26.7672291017857,0.136364355127605,16.5059645219111,83.4940354780889,17.9915013288831,91.0084986711169
75662,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_73","5x5",5,-35,97324,0,"area 1",26.7628523201786,0.133636341348877,16.5059645219111,83.4940354780889,0,0
75663,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_119","5x5",10,-20,40876,0,"area 1",25.0861738027679,0.231906438991427,16.5059645219111,83.4940354780889,0,0
75664,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_104","5x5",10,-25,217275,0,"area 1",24.9275032788393,0.167086674355798,16.5059645219111,83.4940354780889,0,0
75665,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_89","5x5",10,-30,164234,0,"area 1",24.802823826875,0.142043069687983,16.5059645219111,83.4940354780889,0,0
75666,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_74","5x5",10,-35,6569,0,"area 1",25.3128880883929,0.146178091212601,16.5059645219111,83.4940354780889,0,0
75667,"1998-02-01","Chinese Taipei","LL",1998,2,"5_5_14","5x5",10,-55,98613,740,"area 1",26.8950674923214,0.170456382239031,16.5059645219111,83.4940354780889,122.144137462142,617.855862537858
75673,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_205","5x5",-5,5,151825,297,"area 4",29.0061141151613,1.72515345182742,37.9106085083468,62.0893914916532,112.59450726979,184.40549273021
75674,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_231","5x5",-25,15,58394,47628,"area 8",16.9307639313497,2.95380442861184,55.6393842264458,44.3606157735542,26499.9259193716,21128.0740806284
75675,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_200","5x5",-30,5,145985,45854,"area 8",21.2012723397581,0.0666507696827458,55.6393842264458,44.3606157735542,25512.8832431944,20341.1167568056
75676,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_215","5x5",-30,10,14599,11988,"area 8",20.5355844370968,0.136645628568566,55.6393842264458,44.3606157735542,6670.04938106632,5317.95061893368
75677,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_184","5x5",-35,0,102920,20900,"area 8",18.6958404960181,0.189650684914955,55.6393842264458,44.3606157735542,11628.6313033272,9271.36869667284
75678,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_199","5x5",-35,5,254745,73017,"area 8",17.9796828272581,0.2474320628338,55.6393842264458,44.3606157735542,40626.2091806239,32390.7908193761
75679,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_214","5x5",-35,10,29197,9299,"area 8",19.1852360555242,0.240848644894273,55.6393842264458,44.3606157735542,5173.90633921719,4125.09366078281
75680,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_229","5x5",-35,15,61800,8516,"area 8",20.4044005631452,0.37325109734799,55.6393842264458,44.3606157735542,4738.24996072412,3777.75003927588
75681,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_146","5x5",0,-10,472652,886,"area 2",28.1208351273387,0.174899993065817,7.58000391057811,92.4199960894219,67.1588346477221,818.841165352278
75682,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_131","5x5",0,-15,503207,1421,"area 2",28.3404996285484,0.163211831985776,7.58000391057811,92.4199960894219,107.711855569315,1313.28814443068
75683,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_116","5x5",0,-20,168893,0,"area 1",28.4126746265322,0.133999046920691,16.5059645219111,83.4940354780889,0,0
75684,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_101","5x5",0,-25,211192,0,"area 1",28.4952585020968,0.121194596185471,16.5059645219111,83.4940354780889,0,0
75685,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_175","5x5",-5,0,49148,0,"area 4",28.4634343037097,0.25165858544644,37.9106085083468,62.0893914916532,0,0
75686,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_160","5x5",-5,-5,153479,0,"area 4",28.1645133458871,0.148535216451231,37.9106085083468,62.0893914916532,0,0
75687,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_145","5x5",-5,-10,301679,1431,"area 4",28.05491818,0.0989628143490907,37.9106085083468,62.0893914916532,542.500807754443,888.499192245557
75688,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_130","5x5",-5,-15,2834209,4007,"area 3",28.1859520594355,0.0887637959763892,3.94087171960801,96.059128280392,157.910729804693,3849.08927019531
75689,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_115","5x5",-5,-20,777762,6185,"area 3",28.3361536595968,0.0770045473918594,3.94087171960801,96.059128280392,243.742915857755,5941.25708414224
75690,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_100","5x5",-5,-25,6569,0,"area 3",28.5314270484677,0.0673420612251875,3.94087171960801,96.059128280392,0,0
75691,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_85","5x5",-5,-30,74939,0,"area 3",28.7860230144355,0.0673173595167673,3.94087171960801,96.059128280392,0,0
75692,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_174","5x5",-10,0,116058,0,"area 4",25.9451891914516,0.102954046240432,37.9106085083468,62.0893914916532,0,0
75693,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_144","5x5",-10,-10,19465,0,"area 4",26.5624665732258,0.059419363447101,37.9106085083468,62.0893914916532,0,0
75694,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_68","5x5",-15,-35,180170,186302,"area 3",28.735607928869,0.11129323952513,3.94087171960801,96.059128280392,7341.92283106411,178960.077168936
75695,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_169","5x5",-35,0,188078,48659,"area 8",18.7331981496774,0.230859299328727,55.6393842264458,44.3606157735542,27073.5679707462,21585.4320292538
75696,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_154","5x5",-35,-5,64720,12886,"area 8",19.1112513826613,0.244978351775793,55.6393842264458,44.3606157735542,7169.6910514198,5716.3089485802
75697,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_124","5x5",-35,-15,9732,1314,"area 7",18.9714352525806,0.176240519773787,47.2553450043671,52.7446549956329,620.935233357384,693.064766642616
75698,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_109","5x5",-35,-20,203893,68735,"area 7",18.3770199394355,0.182115266618008,47.2553450043671,52.7446549956329,32480.9613887518,36254.0386112482
75699,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_49","5x5",-35,-40,63066,36080,"area 6",19.6431336441935,0.200703632810782,46.9160583477949,53.0839416522051,16927.3138518844,19152.6861481156
75700,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_34","5x5",-35,-45,150073,74243,"area 6",20.2214150858871,0.185178624116298,46.9160583477949,53.0839416522051,34831.8891991534,39411.1108008466
75701,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_19","5x5",-35,-50,398246,356311,"area 6",20.6820880362527,0.651125425519352,46.9160583477949,53.0839416522051,167167.076659612,189143.923340388
75702,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_48","5x5",-40,-40,7007,8109,"area 6",15.2931086009677,0.494430699389842,46.9160583477949,53.0839416522051,3804.42317142269,4304.57682857731
75703,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_33","5x5",-40,-45,17032,12343,"area 6",16.7507061952016,0.402576491617494,46.9160583477949,53.0839416522051,5790.84908186833,6552.15091813167
75704,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_132","5x5",0,-15,183942,0,"area 2",29.8159552216734,0.231579906196885,7.58000391057811,92.4199960894219,0,0
75705,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_117","5x5",0,-20,82238,0,"area 1",29.4289038118952,0.187149452912487,16.5059645219111,83.4940354780889,0,0
75706,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_102","5x5",0,-25,42579,190,"area 1",28.8578604935484,0.170416034866108,16.5059645219111,83.4940354780889,31.3613325916311,158.638667408369
75707,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_72","5x5",0,-35,60827,0,"area 1",27.7520288777218,0.114238708506725,16.5059645219111,83.4940354780889,0,0
75708,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_133","5x5",5,-15,33455,0,"area 2",28.7646867112097,0.329512718330473,7.58000391057811,92.4199960894219,0,0
75709,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_118","5x5",5,-20,282725,399,"area 1",27.7741536667742,0.216258125628415,16.5059645219111,83.4940354780889,65.8587984424254,333.141201557575
75710,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_103","5x5",5,-25,69830,0,"area 1",27.294648021371,0.186314876695249,16.5059645219111,83.4940354780889,0,0
75711,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_88","5x5",5,-30,25304,0,"area 1",26.8867423816129,0.144736004169605,16.5059645219111,83.4940354780889,0,0
75712,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_73","5x5",5,-35,36740,0,"area 1",26.8938214165322,0.151302418844914,16.5059645219111,83.4940354780889,0,0
75713,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_134","5x5",10,-15,136253,0,"area 2",24.9663440363662,1.10346987236782,7.58000391057811,92.4199960894219,0,0
75714,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_119","5x5",10,-20,27251,0,"area 1",24.975394048871,0.292108398800095,16.5059645219111,83.4940354780889,0,0
75715,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_104","5x5",10,-25,188564,0,"area 1",25.2110392071774,0.176221131111938,16.5059645219111,83.4940354780889,0,0
75716,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_89","5x5",10,-30,6569,0,"area 1",24.8915279233065,0.156884155481275,16.5059645219111,83.4940354780889,0,0
75717,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_29","5x5",10,-50,7883,0,"area 1",26.0932915775,0.130833700878753,16.5059645219111,83.4940354780889,0,0
75718,"1998-03-01","Chinese Taipei","LL",1998,3,"5_5_14","5x5",10,-55,38005,1516,"area 1",26.608862546129,0.197120730247763,16.5059645219111,83.4940354780889,250.230422152173,1265.76957784783
75730,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_191","5x5",0,0,48662,0,"area 2",28.7004006625,0.508672818008581,7.58000391057811,92.4199960894219,0,0
75731,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_190","5x5",-5,0,39124,0,"area 4",28.29916213125,0.433555520049089,37.9106085083468,62.0893914916532,0,0
75732,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_205","5x5",-5,5,66910,0,"area 4",28.6126112775,1.44164256682581,37.9106085083468,62.0893914916532,0,0
75733,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_189","5x5",-10,0,26423,0,"area 4",25.2732215566667,0.104430116743883,37.9106085083468,62.0893914916532,0,0
75734,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_231","5x5",-25,15,43796,35830,"area 8",15.8013331221888,3.1110690833657,55.6393842264458,44.3606157735542,19935.5913683355,15894.4086316645
75735,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_230","5x5",-30,15,37713,25572,"area 8",17.7927182357728,2.01865605391905,55.6393842264458,44.3606157735542,14228.1033343867,11343.8966656133
75736,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_184","5x5",-35,0,107543,42068,"area 8",18.3970164415104,0.196058787445093,55.6393842264458,44.3606157735542,23406.3761563812,18661.6238436188
75737,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_199","5x5",-35,5,365450,98745,"area 8",17.9381806084167,0.210612505209998,55.6393842264458,44.3606157735542,54941.1099544039,43803.8900455961
75738,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_214","5x5",-35,10,37956,3650,"area 8",19.16715310825,0.245351511237777,55.6393842264458,44.3606157735542,2030.83752426527,1619.16247573473
75739,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_229","5x5",-35,15,144769,15328,"area 8",19.9726631009167,0.351821801696368,55.6393842264458,44.3606157735542,8528.40481422961,6799.59518577039
75740,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_176","5x5",0,0,6083,0,"area 2",28.7074787850833,0.253068933859651,7.58000391057811,92.4199960894219,0,0
75741,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_146","5x5",0,-10,295134,584,"area 2",28.4103104665,0.159696295319955,7.58000391057811,92.4199960894219,44.2672228377762,539.732777162224
75742,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_131","5x5",0,-15,652701,3820,"area 2",28.74528211975,0.141709746741825,7.58000391057811,92.4199960894219,289.556149384084,3530.44385061592
75743,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_116","5x5",0,-20,369343,0,"area 1",28.9625046100833,0.128786349441282,16.5059645219111,83.4940354780889,0,0
75744,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_101","5x5",0,-25,302676,0,"area 1",29.0713570995833,0.112889131153133,16.5059645219111,83.4940354780889,0,0
75745,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_175","5x5",-5,0,13285,224,"area 4",28.146567136,0.187409464430294,37.9106085083468,62.0893914916532,84.9197630586968,139.080236941303
75746,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_145","5x5",-5,-10,115961,650,"area 4",28.4510163003333,0.115252222453867,37.9106085083468,62.0893914916532,246.418955304254,403.581044695746
75747,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_130","5x5",-5,-15,1717470,1309,"area 3",28.4899596325,0.0954567611913033,3.94087171960801,96.059128280392,51.5860108096688,1257.41398919033
75748,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_115","5x5",-5,-20,247591,0,"area 3",28.6323187924167,0.0856452702557379,3.94087171960801,96.059128280392,0,0
75750,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_174","5x5",-10,0,165937,0,"area 4",25.5302138399167,0.0906089750965787,37.9106085083468,62.0893914916532,0,0
75751,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_159","5x5",-10,-5,72555,0,"area 4",25.9278246704167,0.0744279296287053,37.9106085083468,62.0893914916532,0,0
75752,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_68","5x5",-15,-35,198083,121200,"area 3",28.4449234506732,0.134648503494965,3.94087171960801,96.059128280392,4776.33652416491,116423.663475835
75753,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_51","5x5",-25,-40,61314,45421,"area 5",24.6478646905,0.0888368661868228,28.4065309789708,71.5934690210292,12902.5304359583,32518.4695640417
75754,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_35","5x5",-30,-45,8321,2676,"area 5",22.0472764096667,0.14272643921065,28.4065309789708,71.5934690210292,760.158768997259,1915.84123100274
75755,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_169","5x5",-35,0,9732,2141,"area 8",18.2170955897917,0.200234438139093,55.6393842264458,44.3606157735542,1191.2392162882,949.760783711796
75756,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_154","5x5",-35,-5,158151,37594,"area 8",17.879626425125,0.225390990116505,55.6393842264458,44.3606157735542,20917.07010609,16676.92989391
75757,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_64","5x5",-35,-35,180584,234637,"area 6",17.833387280375,0.213431575952095,46.9160583477949,53.0839416522051,110082.431825516,124554.568174484
75758,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_49","5x5",-35,-40,784000,556929,"area 6",18.45232811725,0.219711237793144,46.9160583477949,53.0839416522051,261289.134595791,295639.865404209
75759,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_34","5x5",-35,-45,495153,387864,"area 6",18.8682981165833,0.24485401049796,46.9160583477949,53.0839416522051,181970.500550091,205893.499449909
75760,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_19","5x5",-35,-50,106696,59990,"area 6",18.6614047786083,0.648461866265938,46.9160583477949,53.0839416522051,28144.9434028422,31845.0565971578
75761,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_63","5x5",-40,-35,8321,10092,"area 6",14.2391255439167,0.415709733080404,46.9160583477949,53.0839416522051,4734.76860845947,5357.23139154054
75762,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_48","5x5",-40,-40,8321,6073,"area 6",14.510182232875,0.404296554203748,46.9160583477949,53.0839416522051,2849.21222346159,3223.78777653841
75763,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_132","5x5",0,-15,159854,0,"area 2",29.5639026936458,0.155204962661256,7.58000391057811,92.4199960894219,0,0
75764,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_117","5x5",0,-20,91241,0,"area 1",29.1695370782292,0.149542268340136,16.5059645219111,83.4940354780889,0,0
75765,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_102","5x5",0,-25,115917,0,"area 1",29.005979810625,0.14610797518996,16.5059645219111,83.4940354780889,0,0
75766,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_87","5x5",0,-30,493783,204,"area 1",28.639260039375,0.135805469627714,16.5059645219111,83.4940354780889,33.6721676246987,170.327832375301
75767,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_148","5x5",5,-10,6204,0,"area 2",28.7507584032022,0.250091943246735,7.58000391057811,92.4199960894219,0,0
75768,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_133","5x5",5,-15,156083,0,"area 2",27.9154937895833,0.223832774139726,7.58000391057811,92.4199960894219,0,0
75769,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_118","5x5",5,-20,88808,0,"area 1",27.1420271363333,0.21701350108484,16.5059645219111,83.4940354780889,0,0
75770,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_103","5x5",5,-25,51582,0,"area 1",27.3180162978333,0.185416116960901,16.5059645219111,83.4940354780889,0,0
75771,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_88","5x5",5,-30,39416,0,"area 1",27.2179238035833,0.168406321709073,16.5059645219111,83.4940354780889,0,0
75772,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_73","5x5",5,-35,132555,0,"area 1",27.00381880125,0.146107787133178,16.5059645219111,83.4940354780889,0,0
75773,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_89","5x5",10,-30,145985,0,"area 1",25.0276038570833,0.188167597477635,16.5059645219111,83.4940354780889,0,0
75774,"1998-04-01","Chinese Taipei","LL",1998,4,"5_5_14","5x5",10,-55,13796,0,"area 1",27.50221130025,0.266318526789425,16.5059645219111,83.4940354780889,0,0
75796,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_191","5x5",0,0,12165,0,"area 2",27.9214310916331,0.308610990642008,7.58000391057811,92.4199960894219,0,0
75797,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_190","5x5",-5,0,452457,1832,"area 4",27.4524653751008,1.09532288558571,37.9106085083468,62.0893914916532,694.522347872913,1137.47765212709
75798,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_205","5x5",-5,5,127737,440,"area 4",27.7391020615323,1.41440973479477,37.9106085083468,62.0893914916532,166.806677436726,273.193322563274
75799,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_231","5x5",-25,15,29197,23951,"area 8",15.2178168305633,3.64098673083198,55.6393842264458,44.3606157735542,13326.188916076,10624.811083924
75800,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_200","5x5",-30,5,77859,29628,"area 8",19.6946231474194,0.124642050341842,55.6393842264458,44.3606157735542,16484.8367586113,13143.1632413887
75801,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_215","5x5",-30,10,153555,66017,"area 8",19.0250449354839,0.227641916604092,55.6393842264458,44.3606157735542,36731.4522847727,29285.5477152273
75802,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_230","5x5",-30,15,65693,19083,"area 8",17.2487765595852,1.630506635824,55.6393842264458,44.3606157735542,10617.6636919326,8465.33630806736
75803,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_184","5x5",-35,0,65693,21071,"area 8",16.8652961341734,0.20526213398217,55.6393842264458,44.3606157735542,11723.7746503544,9347.22534964561
75804,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_199","5x5",-35,5,680779,206915,"area 8",16.8799320013307,0.221868676543279,55.6393842264458,44.3606157735542,115126.23187215,91788.7681278498
75805,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_214","5x5",-35,10,103650,35769,"area 8",17.7407642980645,0.278270438131752,55.6393842264458,44.3606157735542,19901.6513439574,15867.3486560426
75806,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_229","5x5",-35,15,64720,5594,"area 8",18.109061877621,0.394309532361786,55.6393842264458,44.3606157735542,3112.46715362738,2481.53284637262
75807,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_176","5x5",0,0,54745,0,"area 2",27.7730689893548,0.260890782845873,7.58000391057811,92.4199960894219,0,0
75808,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_161","5x5",0,-5,8516,0,"area 2",27.4942012612903,0.238933183375034,7.58000391057811,92.4199960894219,0,0
75809,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_146","5x5",0,-10,122019,0,"area 2",27.2200117404839,0.243090058523748,7.58000391057811,92.4199960894219,0,0
75810,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_131","5x5",0,-15,473358,7808,"area 2",27.3984883530645,0.205060318210195,7.58000391057811,92.4199960894219,591.846705337939,7216.15329466206
75811,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_116","5x5",0,-20,281144,73,"area 1",27.6979875442742,0.160298627674994,16.5059645219111,83.4940354780889,12.0493541009951,60.9506458990049
75813,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_175","5x5",-5,0,402287,0,"area 4",27.0814286728226,0.281329632701301,37.9106085083468,62.0893914916532,0,0
75814,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_160","5x5",-5,-5,145693,0,"area 4",27.3016391533065,0.145303692621617,37.9106085083468,62.0893914916532,0,0
75815,"1998-05-01","Chinese Taipei","LL",1998,5,"5_5_145","5x5",-5,-10,201946,0,"area 4",27.4031907606452,0.12403601035913,37.9106085083468,62.0893914916532,0,0
